match_id,radiant_two_ge4,dire_two_ge4,radiant_win,dire_win
7908271328,0,0,0,1
7908316531,0,0,0,1
7908248361,1,0,1,0
7908242101,1,0,0,1
7908190222,0,0,1,0
7908249894,0,0,0,1
7908225448,0,1,1,0
7908229588,0,0,1,0
7908186493,0,0,1,0
7908166862,0,0,1,0
7908141770,0,0,0,1
7908220782,0,0,1,0
7908166821,0,0,0,1
7908218559,1,0,1,0
7908166728,0,0,1,0
7908054315,0,0,0,1
7908031637,0,0,1,0
7908034572,0,0,1,0
7908011241,0,1,1,0
7907982332,0,0,1,0
7907950725,0,0,0,1
7907891702,1,0,1,0
7907926176,0,0,0,1
7907846449,1,0,1,0
7907864341,0,0,0,1
7907844138,0,0,1,0
7907995951,0,0,1,0
7907810017,0,0,1,0
7907905577,0,0,0,1
7907841253,0,0,0,1
7907828639,0,0,1,0
7907799541,1,0,0,1
7907749342,0,1,1,0
7907753940,0,0,0,1
7907914392,0,0,1,0
7907722615,0,0,1,0
7907650147,0,0,1,0
7907559189,1,0,1,0
7907711565,0,0,0,1
7907483421,0,0,1,0
7907448431,0,0,0,1
7907557909,1,0,1,0
7907591785,0,0,1,0
7907592450,0,0,1,0
7907536844,0,0,0,1
7907500849,0,0,0,1
7907337501,0,0,0,1
7907378374,0,0,0,1
7907333458,0,0,0,1
7907386906,1,0,0,1
7907445939,0,0,1,0
7907283790,1,0,0,1
7907322555,0,0,0,1
7907232874,0,1,0,1
7907279033,0,0,1,0
7907158339,0,0,0,1
7907089469,0,0,0,1
7907070519,0,1,0,1
7907107217,0,0,0,1
7907056052,0,0,0,1
7907098427,0,0,1,0
7907185922,0,0,1,0
7907110700,0,0,0,1
7907164605,0,0,0,1
7907034050,0,0,0,1
7906967424,0,0,1,0
7906955500,1,0,0,1
7906976664,0,0,0,1
7906993799,0,0,0,1
7906983721,0,0,1,0
7907014402,0,0,0,1
7906930100,0,0,1,0
7906979255,0,0,1,0
7907049647,0,0,0,1
7906934480,0,0,0,1
7906924111,0,0,0,1
7906893289,0,0,1,0
7906862161,0,0,1,0
7906886062,0,0,0,1
7906930949,1,0,1,0
7906875241,0,0,1,0
7906857414,0,0,1,0
7906865701,0,0,1,0
7906899716,0,0,1,0
7906840964,0,0,0,1
7906836817,1,0,0,1
7906814070,0,1,1,0
7906783858,0,0,1,0
7906810335,1,0,0,1
7906735448,0,0,0,1
7906833844,0,0,1,0
7906790588,0,0,1,0
7906713182,0,0,1,0
7906810212,0,0,0,1
7906757622,0,0,1,0
7906688585,0,1,1,0
7906669928,0,0,0,1
7906646437,0,1,1,0
7906617661,0,0,0,1
7906564233,0,0,1,0
7906836875,0,0,0,1
7906470142,0,0,0,1
7906569486,0,0,0,1
7906617050,0,0,0,1
7906476398,0,0,1,0
7906496866,0,0,0,1
7906783883,1,0,1,0
7906425368,0,0,0,1
7906520879,0,0,0,1
7906367942,0,1,0,1
7906375509,0,0,0,1
7906359292,0,1,0,1
7906411147,1,0,0,1
7906280072,0,0,1,0
7906225551,0,0,0,1
7906208141,0,0,0,1
7906182698,0,0,1,0
7906110160,0,0,1,0
7906320736,0,0,0,1
7906245921,0,0,0,1
7906077265,0,1,1,0
7906061245,0,0,0,1
7906267024,0,0,1,0
7905987816,0,0,1,0
7905933286,0,0,0,1
7905876341,0,0,1,0
7906006608,0,0,1,0
7905933371,0,0,1,0
7905918007,0,0,0,1
7905872820,0,0,0,1
7905846948,1,0,0,1
7905813506,0,0,0,1
7905813437,0,1,0,1
7905801573,0,0,1,0
7905764114,0,0,1,0
7905759168,0,0,1,0
7905699817,0,0,1,0
7905661628,1,0,1,0
7905690761,0,0,0,1
7905748191,1,0,1,0
7905760571,0,0,0,1
7905837425,0,0,1,0
7905650887,1,0,1,0
7905625019,0,0,1,0
7905619269,0,0,1,0
7905676711,0,0,0,1
7905616277,1,0,0,1
7905621955,0,0,0,1
7905545886,0,0,0,1
7905581914,0,0,1,0
7905583958,0,0,1,0
7905493089,1,0,1,0
7905464554,0,0,1,0
7905533857,0,0,0,1
7905453596,1,0,0,1
7905536421,0,0,1,0
7905512993,1,0,0,1
7905477677,0,0,1,0
7905443754,0,0,1,0
7905495892,1,0,0,1
7905539451,0,0,0,1
7905420295,0,0,0,1
7905430392,0,0,1,0
7905393476,0,0,1,0
7905271578,0,0,1,0
7905383628,0,0,1,0
7905195225,0,0,1,0
7905222313,0,0,1,0
7905167850,0,0,0,1
7905215906,0,0,0,1
7905115857,0,0,1,0
7905247346,1,0,1,0
7905165657,0,0,1,0
7905094022,0,0,0,1
7905298447,0,0,0,1
7905104638,0,0,0,1
7905073122,0,0,0,1
7905157643,0,0,1,0
7905013550,0,0,0,1
7904993477,0,0,0,1
7905027359,0,0,1,0
7905053078,0,0,0,1
7904793905,0,0,0,1
7904751562,0,0,0,1
7904907567,0,0,1,0
7904682468,0,0,1,0
7904697475,0,0,1,0
7904777904,0,0,1,0
7904919705,1,0,0,1
7904775935,0,0,0,1
7904896708,0,0,1,0
7904954497,0,0,1,0
7904451412,0,0,1,0
7904538041,0,0,1,0
7904377059,0,0,1,0
7904632167,1,0,1,0
7904315192,0,0,0,1
7904592034,0,0,1,0
7904390877,0,0,1,0
7904561585,0,0,1,0
7904359024,0,0,0,1
7904505763,0,0,1,0
7904438207,0,0,1,0
7904367405,0,0,0,1
7904304844,0,0,0,1
7904192751,0,0,1,0
7904149200,0,0,0,1
7904270382,0,0,1,0
7904219936,0,1,0,1
7904175240,0,1,1,0
7904197629,0,0,0,1
7904138367,0,0,1,0
7904107483,0,0,0,1
7904095246,0,0,0,1
7904085717,0,0,1,0
7904058083,0,0,1,0
7904057797,0,0,0,1
7904006904,1,1,1,0
7904012183,0,0,1,0
7903984934,0,0,1,0
7903952539,0,0,1,0
7904007348,0,0,1,0
7903953746,0,0,0,1
7903983106,0,0,0,1
7903930845,0,0,0,1
7903958700,0,0,1,0
7903900481,0,0,0,1
7903792349,0,1,0,1
7903810236,0,0,1,0
7903900218,1,0,1,0
7903721670,0,0,0,1
7903758411,0,0,1,0
7903694984,1,0,1,0
7903730404,0,0,1,0
7903656334,0,0,0,1
7903574454,0,0,0,1
7903619364,0,0,0,1
7903518800,0,0,1,0
7903661179,0,0,0,1
7903616639,0,1,1,0
7903581609,0,0,1,0
7903500504,0,0,1,0
7903560973,1,0,1,0
7903564233,0,1,0,1
7903506825,0,0,0,1
7903489820,0,0,0,1
7903357890,0,0,1,0
7903446250,0,0,1,0
7903425244,0,0,1,0
7903270891,0,0,1,0
7903344527,0,0,0,1
7903348300,0,0,0,1
7903362504,0,0,0,1
7903348316,0,0,0,1
7903432623,0,0,1,0
7903260792,0,0,1,0
7903251676,0,0,0,1
7903409633,0,0,1,0
7903193329,0,0,1,0
7903023168,0,0,0,1
7903102814,0,0,1,0
7903091932,0,0,0,1
7902987805,0,0,0,1
7902894677,0,0,0,1
7903068957,0,0,0,1
7903105387,0,0,0,1
7902942540,0,0,1,0
7902890581,0,0,0,1
7902889496,0,0,1,0
7903172259,0,0,1,0
7902808887,0,0,0,1
7902880962,1,0,1,0
7902867793,0,1,0,1
7902885019,0,1,0,1
7902962056,0,0,1,0
7903170074,0,0,0,1
7902772947,0,1,0,1
7902782261,1,0,1,0
7902764833,0,0,1,0
7902759083,0,0,1,0
7902761528,0,0,0,1
7902785211,0,0,1,0
7902650220,0,0,1,0
7902730175,0,0,0,1
7902754900,0,0,1,0
7902734282,0,0,0,1
7902637844,0,0,0,1
7902740242,0,0,0,1
7902571653,0,0,1,0
7902616295,0,0,0,1
7902544889,0,0,0,1
7902556543,0,0,0,1
7902610669,0,0,0,1
7902511066,0,0,0,1
7902460596,0,0,0,1
7902530130,0,0,1,0
7902502561,0,0,1,0
7902381275,0,0,0,1
7902411615,0,0,0,1
7902262004,0,0,0,1
7902367135,0,0,1,0
7902223929,0,0,0,1
7902154716,0,0,1,0
7902307000,0,0,1,0
7902022849,0,0,1,0
7901967460,1,0,0,1
7901935134,0,0,0,1
7902457541,0,0,0,1
7902077911,0,0,1,0
7901869605,1,0,1,0
7901928848,0,0,1,0
7902050008,0,0,1,0
7901980280,0,0,0,1
7902186759,0,0,0,1
7901883073,0,0,0,1
7902046873,0,0,1,0
7901828972,0,0,1,0
7901769042,0,0,0,1
7901765888,0,0,1,0
7901736098,0,0,0,1
7901814539,0,0,1,0
7901639731,1,0,1,0
7901715925,0,0,1,0
7901705460,0,0,0,1
7901658009,0,0,0,1
7901551047,0,0,1,0
7901713132,0,0,1,0
7901610396,1,0,0,1
7901547057,0,0,0,1
7901549673,0,0,1,0
7901534883,0,0,0,1
7901517276,0,0,0,1
7901438678,0,0,0,1
7901458072,0,1,0,1
7901533800,0,0,0,1
7901453371,1,0,1,0
7901430194,0,0,0,1
7901426363,0,0,0,1
7901356012,0,0,0,1
7901330803,0,0,0,1
7901349548,1,0,0,1
7901324267,0,0,0,1
7901325208,0,0,1,0
7901245391,1,0,0,1
7901175619,0,0,0,1
7901134224,0,0,1,0
7901328457,0,0,1,0
7901440404,0,0,0,1
7901233148,0,0,1,0
7901330484,0,0,0,1
7901333439,1,0,1,0
7901104158,0,0,0,1
7901060251,0,0,1,0
7901330216,0,1,0,1
7901055785,0,0,0,1
7901014396,0,0,0,1
7901091587,0,0,0,1
7900963475,0,1,0,1
7900929159,0,0,1,0
7900931286,0,0,1,0
7900879452,0,0,1,0
7900884897,0,0,0,1
7901009728,0,0,0,1
7900834308,0,0,0,1
7900951976,0,0,1,0
7900857654,0,0,0,1
7900778019,0,0,0,1
7900687579,0,0,0,1
7900628977,0,0,1,0
7900765395,0,0,1,0
7900580638,0,0,0,1
7900625319,0,0,0,1
7900470013,0,0,0,1
7900715367,0,0,1,0
7900378233,0,0,1,0
7900342439,0,0,0,1
7900392120,0,0,0,1
7900296359,0,0,0,1
7900354127,0,0,1,0
7900351357,0,1,0,1
7900294315,0,0,0,1
7900422122,0,0,0,1
7900293421,0,0,0,1
7900374688,0,0,1,0
7900322352,0,0,0,1
7900293086,0,0,1,0
7900407787,0,0,0,1
7900245516,0,0,0,1
7900255912,0,0,1,0
7900244943,0,0,1,0
7900168630,0,0,1,0
7900087074,0,0,1,0
7900164730,0,0,1,0
7900237329,0,0,0,1
7900148286,0,0,0,1
7900071103,0,0,1,0
7900062695,0,0,0,1
7900029441,0,0,1,0
7900212387,0,0,0,1
7900097965,1,0,1,0
7899972576,0,0,1,0
7900105753,0,0,1,0
7899987707,0,0,1,0
7899951146,0,0,0,1
7899820210,0,0,0,1
7899882353,1,0,1,0
7899832910,0,0,0,1
7899864223,0,0,1,0
7899876970,0,0,1,0
7899777796,0,0,1,0
7899971726,0,0,0,1
7899850964,0,0,0,1
7899774378,0,0,0,1
7899768507,0,0,1,0
7899767944,0,0,1,0
7899767050,0,0,0,1
7899736651,0,0,0,1
7899654266,0,1,0,1
7899661641,0,0,1,0
7899500075,0,0,1,0
7899539267,0,0,0,1
7899665095,0,0,1,0
7899521962,0,0,1,0
7899626088,0,0,0,1
7899578620,1,0,1,0
7899565671,0,0,1,0
7899446321,0,0,0,1
7899706346,0,0,1,0
7899386917,0,1,0,1
7899446128,0,0,0,1
7899359738,0,0,1,0
7899326929,0,0,1,0
7899330057,0,0,1,0
7899267635,0,0,1,0
7899271901,0,0,0,1
7899304477,0,0,1,0
7899350430,0,0,1,0
7899262894,0,0,1,0
7899253798,0,0,1,0
7899256794,0,0,0,1
7899434919,0,0,1,0
7899251092,1,0,0,1
7899223357,0,0,1,0
7899206158,0,0,1,0
7899211711,0,0,0,1
7899247218,0,0,0,1
7899435030,0,0,0,1
7899199094,0,0,0,1
7899178982,0,0,1,0
7899191285,0,0,1,0
7899166710,0,0,1,0
7899206437,0,0,0,1
7899161443,1,0,1,0
7899134959,0,0,1,0
7899127357,0,0,1,0
7899125650,0,0,0,1
7899152208,0,0,1,0
7899133100,0,0,0,1
7899132289,0,0,0,1
7899093667,0,0,0,1
7899089375,0,0,0,1
7899119429,0,0,1,0
7899080787,1,0,0,1
7899107464,0,0,1,0
7899069402,0,0,0,1
7899072517,0,0,0,1
7899052504,0,0,1,0
7899084634,0,0,0,1
7899040375,0,0,1,0
7899046741,0,0,0,1
7899036693,0,0,0,1
7898955487,0,1,0,1
7899014358,0,0,1,0
7899010305,0,0,0,1
7899014470,0,0,1,0
7899025914,0,0,1,0
7899024371,0,0,1,0
7898976500,0,0,0,1
7898971162,0,0,0,1
7898951953,0,0,1,0
7898925430,1,0,1,0
7898928849,0,0,1,0
7898949528,0,0,0,1
7898823481,0,0,0,1
7898851810,0,0,1,0
7898787176,1,0,0,1
7898799323,0,0,0,1
7898872474,0,0,1,0
7898871503,0,0,0,1
7898824348,0,0,0,1
7898744057,0,0,0,1
7898736438,0,1,0,1
7898778903,0,0,0,1
7898730431,0,0,1,0
7898775883,1,0,1,0
7898692579,0,0,0,1
7898771275,0,0,0,1
7898653308,0,0,0,1
7898664561,0,0,1,0
7898721494,0,0,1,0
7898630731,0,1,0,1
7898676401,0,0,1,0
7898598478,0,1,1,0
7898649385,0,0,1,0
7898516795,0,0,0,1
7898518680,0,0,1,0
7898553135,0,0,1,0
7898447253,0,0,0,1
7898579811,0,0,0,1
7898581499,0,0,1,0
7898402567,0,0,0,1
7898404996,1,0,1,0
7898498308,0,0,1,0
7898353862,0,0,1,0
7898323790,0,0,0,1
7898338338,0,0,1,0
7898316642,0,0,0,1
7898292185,1,0,1,0
7898288565,0,0,0,1
7898261986,0,0,1,0
7898255607,0,0,1,0
7898982231,0,0,1,0
7898209374,1,0,0,1
7898420293,0,0,0,1
7898206791,0,0,1,0
7898083534,0,0,1,0
7898145930,0,0,0,1
7898175405,0,0,1,0
7898223503,0,0,0,1
7898051696,0,0,0,1
7897945957,0,0,0,1
7898086793,0,0,1,0
7897930377,0,0,1,0
7897892117,0,0,1,0
7898019234,0,0,0,1
7897857925,0,0,1,0
7897883936,0,0,1,0
7897931860,0,1,1,0
7897871553,0,0,0,1
7897965669,0,0,1,0
7897811549,0,0,1,0
7897852000,0,0,1,0
7897764790,1,0,0,1
7897758336,0,0,1,0
7897738073,0,0,1,0
7897750797,0,0,0,1
7897740758,0,0,1,0
7897693228,0,1,0,1
7897692947,0,0,1,0
7897698784,0,0,0,1
7897691111,0,0,1,0
7897708320,0,0,0,1
7897796045,0,0,1,0
7897662208,0,0,0,1
7897683553,0,0,1,0
7897691018,0,0,0,1
7897648288,0,0,0,1
7897657752,0,0,0,1
7897628741,0,0,0,1
7897621534,0,0,0,1
7897628580,0,1,1,0
7897610402,0,0,0,1
7897608268,0,0,1,0
7897639545,0,0,0,1
7897601959,1,0,1,0
7897572178,0,0,0,1
7897532650,1,0,1,0
7897542946,0,0,0,1
7897566965,0,0,1,0
7897558050,0,0,1,0
7897533812,0,0,0,1
7897585579,1,0,0,1
7897578218,0,0,0,1
7897567947,0,0,1,0
7897582172,0,0,0,1
7897536523,0,0,1,0
7897531620,0,0,1,0
7897500363,0,0,0,1
7897514721,0,0,0,1
7897497461,0,1,0,1
7897495454,0,0,1,0
7897518586,0,0,1,0
7897488362,0,0,0,1
7897466273,0,1,0,1
7897466069,1,0,1,0
7897465804,0,0,1,0
7897392045,0,0,1,0
7897464760,0,0,1,0
7897421543,0,0,0,1
7897360656,0,0,1,0
7897415593,0,0,0,1
7897321498,0,0,1,0
7897438505,0,0,0,1
7897345504,0,0,1,0
7897390463,0,0,0,1
7897337092,0,0,0,1
7897304192,1,0,1,0
7897386929,0,1,0,1
7897303262,0,0,0,1
7897336116,0,0,1,0
7897294168,1,0,0,1
7897280019,0,0,1,0
7897273469,0,0,0,1
7897241487,0,0,1,0
7897184169,0,0,0,1
7897209409,0,0,0,1
7897240229,0,0,0,1
7897171254,0,0,1,0
7897168621,0,0,1,0
7897260170,0,0,0,1
7897240062,0,0,0,1
7897162691,0,0,1,0
7897114367,0,0,0,1
7897106082,0,0,0,1
7897106107,0,1,0,1
7897082622,0,0,0,1
7896939810,0,0,0,1
7896906687,0,0,0,1
7896935455,0,0,1,0
7896995179,0,0,1,0
7897004307,0,0,0,1
7897039967,0,0,0,1
7896919973,0,0,1,0
7896865429,0,0,0,1
7896773007,0,0,0,1
7896844633,0,0,0,1
7896814937,0,0,0,1
7896788367,0,0,1,0
7896729431,0,0,0,1
7896753006,1,0,0,1
7896701256,0,0,0,1
7896675598,0,0,0,1
7896604363,0,0,1,0
7896626463,0,0,0,1
7896615781,0,0,0,1
7896662276,0,0,0,1
7896705558,0,0,0,1
7896510456,0,1,0,1
7896538033,0,0,0,1
7896411532,0,0,1,0
7896474526,0,1,1,0
7896812209,0,0,1,0
7896585492,0,0,0,1
7896383538,0,0,1,0
7896681967,0,0,1,0
7896508141,1,0,1,0
7896417454,0,0,0,1
7896446353,0,0,1,0
7896346032,0,0,0,1
7896352429,0,0,1,0
7896413178,0,0,0,1
7896308400,0,1,1,0
7896405239,0,0,0,1
7896304134,0,0,0,1
7896280578,0,0,0,1
7896337209,0,0,0,1
7896275405,0,0,0,1
7896279818,0,0,0,1
7896268243,0,0,1,0
7896335811,0,0,1,0
7896229248,0,0,1,0
7896268074,0,0,1,0
7896235411,0,0,0,1
7896252670,0,0,0,1
7896206916,0,0,0,1
7896150870,0,0,1,0
7896190055,0,0,1,0
7896183734,0,0,0,1
7896193002,0,0,1,0
7896176681,0,0,1,0
7896212402,0,0,0,1
7896152048,0,0,1,0
7896153997,0,0,0,1
7896150817,0,0,1,0
7896144150,0,0,0,1
7896213191,0,0,1,0
7896139707,0,0,0,1
7896137801,0,0,1,0
7896137734,0,0,1,0
7896104895,0,0,1,0
7896112858,0,0,1,0
7896098044,0,0,0,1
7896101877,0,1,1,0
7896097984,0,0,1,0
7896079744,0,0,1,0
7896081475,0,0,1,0
7896082554,0,0,0,1
7896057956,0,0,0,1
7896078183,0,0,1,0
7896021865,0,0,1,0
7896120837,0,0,1,0
7896055069,0,0,0,1
7896020107,0,0,1,0
7896047814,0,0,1,0
7896159827,0,0,1,0
7896028292,0,0,0,1
7896045329,0,0,1,0
7896014518,0,1,0,1
7896056962,0,0,0,1
7895997369,0,0,0,1
7896012181,0,0,0,1
7895843365,0,0,1,0
7895851070,0,0,0,1
7895900448,0,0,1,0
7895994385,0,0,1,0
7895800970,0,0,0,1
7895793605,0,0,1,0
7895876936,0,0,0,1
7895994783,0,0,1,0
7895820966,0,0,0,1
7895748508,1,0,0,1
7895610855,0,0,0,1
7895672253,0,0,0,1
7895378099,0,0,1,0
7895488951,0,0,1,0
7895552897,1,0,0,1
7895387138,0,0,1,0
7895300198,0,0,0,1
7895448579,0,0,0,1
7895574609,0,0,0,1
7895361066,0,0,0,1
7895665169,0,0,1,0
7895705129,1,0,0,1
7895213716,0,0,1,0
7895240775,0,0,0,1
7895190945,0,0,0,1
7895099761,0,0,1,0
7895196400,0,0,0,1
7895028732,0,0,1,0
7895143778,0,0,1,0
7895084141,0,0,1,0
7895033611,0,0,1,0
7895114354,0,0,1,0
7894907712,0,0,1,0
7895161917,0,1,0,1
7894858419,0,0,0,1
7894764363,0,0,0,1
7894769585,0,0,1,0
7894727337,0,0,0,1
7894708098,0,0,0,1
7894809531,1,0,1,0
7894787414,0,0,0,1
7895282868,0,1,1,0
7894735229,0,0,1,0
7894887319,0,0,1,0
7894699432,1,0,0,1
7894645545,0,0,1,0
7894620726,0,0,0,1
7894590477,0,0,1,0
7894663376,0,0,1,0
7894678941,0,0,1,0
7894657299,0,0,0,1
7894565305,0,0,1,0
7894584880,0,0,0,1
7894554195,0,0,0,1
7894520753,0,0,1,0
7894619899,0,0,0,1
7894614094,0,0,1,0
7894529995,0,0,1,0
7894361134,0,0,0,1
7894268261,0,0,1,0
7894063105,0,0,1,0
7894118337,0,0,1,0
7894504698,0,0,1,0
7894301552,0,1,0,1
7894388137,0,0,0,1
7894493519,0,0,0,1
7894414041,0,0,0,1
7894333672,0,0,1,0
7894224863,1,0,0,1
7894184042,1,0,1,0
7893962907,0,0,1,0
7893791511,0,0,1,0
7893671318,0,0,1,0
7893472982,0,0,0,1
7893874020,0,0,0,1
7893538151,0,0,0,1
7893549994,0,0,0,1
7893597075,0,0,1,0
7893725795,0,0,1,0
7893351958,0,0,1,0
7893407183,0,0,1,0
7893483553,1,0,1,0
7893316113,0,0,1,0
7893306604,0,0,0,1
7893260344,0,0,0,1
7893174941,0,0,1,0
7893176005,0,0,0,1
7893216077,0,0,0,1
7893166151,0,0,1,0
7893189686,0,0,1,0
7893224467,0,0,0,1
7893135766,0,0,0,1
7893134790,0,0,0,1
7893104964,0,0,0,1
7893272321,0,0,1,0
7893071128,0,0,0,1
7893104259,0,0,1,0
7893219553,0,0,0,1
7893107125,0,0,0,1
7893044489,0,0,1,0
7893239562,0,0,0,1
7893065222,0,0,0,1
7893071893,0,0,1,0
7893016573,0,0,1,0
7893015899,0,0,1,0
7892844048,1,0,0,1
7892874566,0,0,0,1
7892983668,1,0,1,0
7892779748,1,0,1,0
7892898294,0,0,0,1
7892691533,0,0,0,1
7892457388,0,0,1,0
7892586663,0,0,0,1
7892373265,0,0,1,0
7892525319,0,0,1,0
7892258700,0,0,1,0
7892270094,0,0,0,1
7892737472,0,0,0,1
7892642865,1,0,0,1
7892126251,0,0,0,1
7891996302,0,0,0,1
7892142437,0,0,0,1
7891958086,0,0,0,1
7891951287,0,0,0,1
7891839963,0,0,0,1
7892813789,0,0,0,1
7892086121,0,0,1,0
7891950666,0,0,1,0
7891833647,0,0,0,1
7891828723,0,0,1,0
7891827509,0,0,1,0
7891686978,0,0,1,0
7891828353,0,0,1,0
7891825592,0,0,0,1
7891780618,0,0,0,1
7891824437,1,0,1,0
7891721089,0,0,0,1
7891652680,1,0,1,0
7891734345,0,0,0,1
7891947209,0,1,1,0
7891608186,0,0,1,0
7891590298,0,1,1,0
7891583985,0,0,0,1
7891522691,0,0,1,0
7891500211,1,0,0,1
7891502050,0,0,0,1
7891533019,0,0,0,1
7891371222,0,0,0,1
7891389381,0,0,0,1
7891353314,1,0,0,1
7891464973,0,0,0,1
7891460321,0,0,0,1
7891468854,1,0,1,0
7891315958,0,0,0,1
7891324825,0,0,1,0
7891408676,0,0,0,1
7891130643,0,0,1,0
7891214853,0,0,0,1
7891282828,0,0,1,0
7891248087,0,0,1,0
7891103711,0,0,1,0
7891281116,0,1,0,1
7890942425,0,0,0,1
7891067329,0,0,1,0
7891173983,0,0,1,0
7891306967,0,0,0,1
7890986322,0,0,0,1
7890929756,0,0,1,0
7890879525,0,1,1,0
7890821272,0,0,1,0
7890762021,0,0,0,1
7890885287,0,1,1,0
7890544933,0,0,0,1
7890758498,0,0,1,0
7890657584,0,0,1,0
7891023605,0,0,0,1
7890712840,1,0,1,0
7890539744,0,0,1,0
7890531702,0,0,1,0
7890613397,0,0,0,1
7890493288,1,0,0,1
7890502171,0,0,1,0
7890389700,0,0,1,0
7890387956,0,0,1,0
7890383286,0,0,0,1
7890386745,0,0,0,1
7890383018,0,0,0,1
7890381098,0,0,0,1
7890231162,1,0,1,0
7890342673,0,0,0,1
7890167036,0,0,1,0
7890029069,0,0,1,0
7889986701,0,0,1,0
7890097866,0,0,0,1
7889898964,0,0,0,1
7889868831,0,0,0,1
7889956524,0,0,0,1
7889790819,1,0,0,1
7889645638,0,0,0,1
7889624452,0,0,0,1
7889780477,0,0,1,0
7889580737,1,0,1,0
7889760448,0,0,1,0
7889438495,0,0,1,0
7889410795,0,0,1,0
7889830695,0,0,1,0
7889739913,0,0,0,1
7889602949,0,0,1,0
7889225191,0,1,1,0
7889378256,0,0,1,0
7889269476,0,0,0,1
7889314538,0,1,0,1
7889217760,0,0,1,0
7889345698,0,0,1,0
7889079645,0,1,0,1
7889155251,0,0,1,0
7889090545,0,0,1,0
7889074577,0,0,1,0
7889001194,0,0,1,0
7889151912,0,0,1,0
7888843869,1,0,0,1
7888781162,0,0,1,0
7888848642,0,0,1,0
7888911229,0,0,1,0
7888995825,0,1,1,0
7888737622,0,1,0,1
7888801271,0,1,0,1
7888720668,1,0,0,1
7888657580,0,1,1,0
7888637379,0,1,0,1
7888654890,0,1,1,0
7888454170,0,0,0,1
7888580706,0,0,0,1
7888402432,0,0,1,0
7888516773,0,0,0,1
7888544783,0,0,0,1
7888342196,0,0,0,1
7888324327,1,0,1,0
7888422517,0,0,0,1
7888329555,0,0,1,0
7888914573,0,1,0,1
7888245868,0,0,1,0
7888319677,0,0,0,1
7888272399,1,0,1,0
7888291257,0,0,0,1
7888196062,1,0,1,0
7888172815,0,0,0,1
7888199404,1,0,0,1
7888205034,0,0,0,1
7888261296,1,0,1,0
7888165846,0,0,0,1
7888154381,0,0,1,0
7888125057,0,0,1,0
7888153229,0,0,1,0
7888107025,0,0,1,0
7888067678,0,0,0,1
7888070272,1,0,1,0
7888069939,0,0,1,0
7888003553,0,0,1,0
7888110599,0,0,1,0
7887971156,0,0,0,1
7888002930,0,0,1,0
7887830890,0,1,0,1
7887853708,0,0,1,0
7887877905,0,0,0,1
7888036529,0,0,1,0
7887803476,0,0,1,0
7887981288,1,0,1,0
7888038210,0,0,1,0
7887823716,0,0,0,1
7887784047,0,0,0,1
7887771308,0,0,1,0
7887817329,0,1,1,0
7887639319,0,0,0,1
7887737919,1,0,1,0
7887614566,0,0,0,1
7887781323,0,0,0,1
7887600686,0,0,0,1
7887699618,0,0,0,1
7887589420,0,1,1,0
7887528489,0,0,0,1
7887526268,0,0,1,0
7887573780,0,0,1,0
7887558994,0,0,1,0
7887460532,0,0,1,0
7887498130,0,0,0,1
7887493683,0,0,1,0
7887437980,0,0,1,0
7887530263,0,0,1,0
7887354562,0,0,0,1
7887409951,0,0,1,0
7887333148,0,0,1,0
7887421290,0,0,0,1
7887315224,0,0,1,0
7887355290,0,0,1,0
7887298534,0,0,0,1
7887196670,0,0,0,1
7887193751,0,0,0,1
7887288152,0,0,1,0
7887142758,0,0,0,1
7887233534,0,0,1,0
7887110494,0,0,0,1
7887080651,0,0,0,1
7887126415,0,0,1,0
7887043539,0,0,1,0
7886993014,0,0,0,1
7887014218,0,0,1,0
7886994611,1,0,1,0
7887079220,0,0,1,0
7886905502,0,0,0,1
7887260371,0,0,1,0
7886950162,0,0,0,1
7886891019,0,0,0,1
7886891900,0,0,1,0
7886836491,0,0,0,1
7886823329,0,0,1,0
7886760187,1,0,1,0
7886816410,0,1,1,0
7886784061,0,0,0,1
7886735492,1,0,0,1
7886761928,0,0,1,0
7886750592,0,0,0,1
7886779988,0,1,1,0
7886736886,0,0,1,0
7886698655,0,1,1,0
7886687774,0,0,1,0
7886696755,0,1,0,1
7886639317,1,0,1,0
7886667096,0,0,1,0
7886658760,0,0,0,1
7886630571,0,1,0,1
7886617763,0,0,0,1
7886662848,1,0,0,1
7886592434,0,0,1,0
7886630153,0,0,0,1
7886584801,0,0,1,0
7886591787,0,0,0,1
7886620011,0,0,1,0
7886495887,0,0,0,1
7886529738,0,0,0,1
7886522946,0,0,0,1
7886468833,0,0,0,1
7886475096,0,0,1,0
7886559532,1,0,0,1
7886464682,0,0,1,0
7886525027,1,0,0,1
7886496212,0,0,0,1
7886451145,0,0,0,1
7886344182,0,0,1,0
7886317430,0,0,0,1
7886503069,0,0,0,1
7886369390,0,1,0,1
7886555513,0,1,0,1
7886317517,0,0,0,1
7886272754,0,0,0,1
7886286802,0,0,0,1
7886554255,0,0,0,1
7886224634,0,0,0,1
7886173923,0,0,1,0
7886192131,0,0,1,0
7886342544,0,0,1,0
7886258153,0,0,0,1
7886215227,0,0,0,1
7886102317,0,0,1,0
7886125824,1,0,1,0
7886083403,0,0,0,1
7886035786,0,0,0,1
7886096482,0,1,1,0
7885925229,0,0,1,0
7886026332,0,0,0,1
7886022306,0,0,0,1
7885959136,0,0,1,0
7885794983,0,0,1,0
